,值
1877,435.098755
1878,433.3228
1879,434.391052
1880,430.1225
1881,428.768921
1882,430.060333
1883,427.87915
1884,427.679169
1885,427.213135
1886,428.321381
1887,428.042816
1888,424.3476
1889,427.280029
1890,429.3263
1891,424.769684
1892,427.705261
1893,421.5872
1894,421.4543
1895,425.222382
1896,424.895721
1897,422.627045
1898,422.3719
1899,418.768768
1900,419.320343
1901,420.590424
1902,423.074921
1903,415.118042
1904,420.440674
1905,425.305725
1906,422.563965
1907,423.8717
1908,422.817352
1909,424.17923
1910,424.088562
1911,421.571838
1912,427.444458
1913,430.523529
1914,428.6938
1915,427.435883
1916,433.240143
1917,431.855
1918,434.387939
1919,437.21875
1920,433.3766
1921,435.890717
1922,433.781281
1923,434.558929
1924,433.956
1925,441.477234
1926,441.885925
1927,438.4429
1928,437.832916
1929,444.02948
1930,439.668823
1931,438.2257
1932,438.601135
1933,432.679077
1934,435.928772
1935,441.700562
1936,437.103577
1937,434.909027
1938,430.657379
1939,431.164063
1940,434.5791
1941,428.760345
1942,430.0055
1943,432.385864
1944,429.5932
1945,430.134338
1946,431.2901
1947,430.133759
1948,430.012543
1949,428.6993
1950,426.6485
1951,426.949524
1952,423.254974
1953,426.64325
1954,421.693573
1955,425.956879
1956,427.196655
1957,423.2533
1958,423.243622
1959,424.217041
1960,421.453827
1961,425.4815
1962,423.629242
1963,425.327332
1964,421.332275
1965,418.629364
1966,421.7798
1967,418.636932
1968,419.6692
1969,423.6333
1970,428.317169
1971,419.72345
1972,424.8758
1973,428.580963
1974,425.747253
1975,425.306519
1976,425.418457
1977,426.843445
1978,432.7145
1979,434.6447
1980,432.416443
1981,435.103882
1982,438.5946
1983,439.669556
1984,441.050568
1985,434.7382
1986,440.9011
1987,437.558716
1988,441.277466
1989,441.8021
1990,438.6496
1991,441.31662
1992,438.9343
1993,443.504639
1994,446.604034
1995,438.887482
1996,437.667
1997,435.690765
1998,437.984436
1999,443.157074
2000,437.184845
2001,433.3903
2002,433.858124
2003,437.7867
2004,439.082062
2005,439.114258
2006,437.783234
2007,433.257172
2008,435.365784
2009,435.440033
2010,429.412018
2011,432.566437
2012,433.367432
2013,431.149078
2014,427.12326
2015,422.003143
2016,424.1632
2017,426.598
2018,423.376984
2019,422.806732
2020,420.7637
2021,420.514832
2022,419.603241
2023,420.2984
2024,418.939453
2025,420.7116
2026,418.099854
2027,417.854736
2028,419.624268
2029,415.934357
2030,421.1236
2031,419.747681
2032,419.9387
2033,425.062
2034,426.685059
2035,422.373
2036,422.155273
2037,422.275238
2038,427.3769
2039,428.361664
2040,425.5423
2041,426.23468
2042,430.207916
2043,431.942
2044,430.30368
2045,431.9311
2046,438.3604
2047,432.2818
2048,431.5099
2049,436.63678
2050,436.2865
2051,430.021423
2052,432.4117
2053,438.088684
2054,433.859222
2055,434.087067
2056,435.720428
2057,436.901764
2058,438.7784
2059,436.539185
2060,434.372375
2061,434.248444
2062,436.215027
2063,435.3699
2064,435.572754
2065,435.0863
2066,439.735779
2067,436.852
2068,431.3081
2069,435.014435
2070,432.382324
2071,436.045715
2072,438.631165
2073,433.7502
2074,428.456238
2075,433.292267
2076,433.577637
2077,430.185577
2078,428.481628
2079,431.468018
2080,432.220245
2081,431.462646
2082,431.081818
2083,429.384979
2084,428.4609
2085,429.431854
2086,431.498566
2087,429.518463
2088,428.209473
2089,428.636566
2090,424.6711
2091,424.833374
2092,429.421661
2093,423.756165
2094,429.658661
2095,429.308258
2096,425.236
2097,427.4737
2098,428.3828
2099,422.4837
2100,425.642548
2101,421.697
2102,422.220856
2103,421.187775
2104,425.757141
2105,421.1888
2106,424.2517
2107,421.6295
2108,420.500031
2109,419.5697
2110,427.976379
2111,420.353851
2112,420.879028
2113,420.38092
2114,427.788116
2115,430.644562
2116,425.315979
2117,427.725616
2118,426.886139
2119,427.4894
2120,423.392242
2121,427.414948
2122,431.3376
2123,429.53064
2124,433.952759
2125,430.488373
2126,429.032349
2127,434.754333
2128,431.30957
2129,431.1047
2130,433.487885
2131,433.575623
2132,437.096649
2133,435.51178
2134,434.618958
2135,429.5046
2136,433.991333
2137,435.183167
2138,434.375641
2139,434.6279
2140,431.054
2141,437.2642
2142,432.799
2143,435.042023
2144,435.4622
2145,437.34137
2146,433.7735
2147,434.64
2148,440.9452
2149,435.178131
2150,431.3034
2151,433.764648
2152,431.335541
2153,433.4754
2154,432.132568
2155,437.3362
2156,433.235382
2157,428.681824
2158,435.402039
2159,433.4693
2160,433.859558
2161,431.515625
2162,430.9424
2163,436.6599
2164,432.797852
2165,429.512054
2166,432.911224
2167,435.502045
2168,432.550354
2169,428.733643
2170,433.215942
2171,430.2017
2172,429.436249
2173,434.385223
2174,430.75946
2175,437.1224
2176,433.2604
2177,429.426727
2178,430.180969
2179,433.772125
2180,428.828369
2181,431.0837
2182,430.4146
2183,430.207367
2184,426.4871
2185,426.6395
2186,426.9572
2187,427.400665
2188,427.69397
2189,420.16153
2190,417.087128
2191,419.780457
2192,422.7451
2193,418.846375
2194,420.815063
2195,422.8934
2196,422.4387
2197,420.4672
2198,424.616241
2199,420.166382
2200,419.274933
2201,416.511353
2202,418.54892
2203,423.545959
2204,420.359863
2205,422.005035
2206,427.739136
2207,429.5716
2208,424.544556
2209,425.892
2210,426.547729
2211,424.569977
2212,430.110565
2213,430.475433
2214,428.527649
2215,427.173
2216,430.901031
2217,430.776245
2218,436.5067
2219,439.815674
2220,433.036743
2221,439.518463
2222,438.962555
2223,435.2353
2224,437.801147
2225,438.500061
2226,439.882263
2227,440.551544
2228,442.4131
2229,438.755981
2230,444.555542
2231,438.813843
2232,437.068939
2233,442.370483
2234,439.6445
2235,439.534729
2236,436.3519
2237,433.4327
2238,437.522461
2239,435.295349
2240,435.987518
2241,433.198578
2242,429.5912
2243,434.5639
2244,435.488739
2245,433.7173
2246,431.028046
2247,430.5553
2248,422.086578
2249,423.042
2250,423.897247
2251,425.392944
2252,425.849945
2253,424.323822
2254,419.542175
2255,423.964081
2256,422.643463
2257,421.8573
2258,423.890472
2259,418.5848
2260,416.125122
2261,425.306183
2262,422.79776
2263,421.90567
2264,419.451141
2265,426.4344
2266,423.194519
2267,418.176941
2268,427.738159
2269,425.14502
2270,423.518463
2271,425.137665
2272,423.3931
2273,429.31
2274,432.926758
2275,427.044922
2276,423.945648
2277,428.314941
2278,427.453156
2279,429.978027
2280,425.519531
2281,432.646332
2282,435.813629
2283,433.731445
2284,434.5023
2285,435.5492
2286,436.2552
2287,434.677765
2288,440.4504
2289,442.8566
2290,434.820953
2291,435.9683
2292,440.657928
2293,438.84082
2294,434.745453
2295,436.409
2296,439.489471
2297,438.913971
2298,437.087158
2299,438.503418
2300,439.989166
2301,439.357483
2302,437.820953
2303,436.772278
2304,437.876678
2305,441.6313
2306,435.051361
2307,438.012817
2308,435.056549
2309,432.631378
2310,432.204224
2311,429.0817
2312,428.5881
2313,433.0076
2314,431.554352
2315,430.0393
2316,431.930176
2317,426.1903
2318,427.414917
2319,427.490479
2320,431.117279
2321,430.5003
2322,428.005524
2323,428.1532
2324,428.978363
2325,426.269836
2326,428.806152
2327,427.295746
2328,428.895569
2329,427.300934
2330,426.865173
2331,428.5757
2332,430.413818
2333,426.3921
2334,426.67627
2335,427.2516
2336,427.4808
2337,428.830627
2338,428.353729
2339,430.341339
2340,429.2353
2341,428.448669
2342,426.6782
2343,429.4591
2344,429.404
2345,428.13504
2346,423.453217
2347,423.488983
2348,425.511841
2349,425.6444
2350,424.833038
2351,426.005341
2352,425.7803
2353,423.8529
2354,421.4473
2355,425.106934
2356,424.387634
2357,428.83548
2358,426.0373
2359,426.198547
2360,430.09494
2361,428.382568
2362,426.7052
2363,428.619934
2364,429.302246
2365,425.5931
2366,428.2451
2367,427.799622
2368,432.4405
2369,427.30423
2370,428.4536
2371,430.462646
2372,433.117645
2373,430.29715
2374,432.601166
2375,428.7105
2376,430.2786
2377,435.30307
2378,433.323517
2379,430.842224
2380,432.904053
2381,434.503174
2382,433.3249
2383,433.522827
2384,432.880585
2385,436.279449
2386,434.1348
2387,436.203979
2388,432.160339
2389,429.5456
2390,433.984528
2391,436.120178
2392,428.324951
2393,434.419647
2394,435.815643
2395,432.861816
2396,433.481781
2397,429.3147
2398,431.759064
2399,432.41568
2400,432.443237
2401,431.237152
2402,430.600769
2403,430.4518
2404,429.6605
2405,433.393372
2406,429.121979
2407,430.4268
2408,432.9597
2409,429.362061
2410,428.660034
2411,430.421021
2412,431.676117
2413,429.212433
2414,425.740082
2415,428.113342
2416,430.6696
2417,426.446045
2418,430.7642
2419,429.693939
2420,430.978271
2421,425.8319
2422,424.790344
2423,428.145569
2424,424.614838
2425,423.362457
2426,428.6593
2427,425.947968
2428,424.658478
2429,430.526764
2430,429.895416
2431,427.709869
2432,429.0745
2433,423.194
2434,428.103333
2435,431.4472
2436,430.0715
2437,425.160065
2438,426.197754
2439,424.7414
2440,428.401184
2441,427.9608
2442,428.5336
2443,428.5172
2444,429.7505
2445,426.9727
2446,429.379639
2447,431.03656
2448,435.6078
2449,429.396332
2450,429.318024
2451,430.548
2452,434.605682
2453,435.886871
2454,427.314148
2455,433.65918
2456,432.079834
2457,433.7271
2458,431.7273
2459,431.178772
2460,436.3727
2461,435.637573
2462,438.219879
2463,432.619141
2464,434.259583
2465,437.175781
2466,434.583527
2467,431.831
2468,433.5085
2469,436.4875
2470,430.740845
2471,436.0332
2472,435.8139
2473,432.6414
2474,433.95282
2475,433.8967
2476,432.155579
2477,432.194458
2478,429.7034
2479,433.541138
2480,429.1267
2481,432.335236
2482,431.956726
2483,427.8092
2484,428.7377
2485,433.0709
2486,433.090729
2487,432.07196
2488,427.7022
2489,426.389
2490,426.4123
2491,423.696838
2492,425.736633
2493,427.289185
2494,429.78418
2495,426.47345
2496,427.246521
2497,427.9795
2498,428.6382
2499,418.516174
2500,421.729218
2501,428.694946
2502,423.352875
2503,422.03537
2504,421.623352
2505,424.534515
2506,420.571777
2507,421.809937
2508,422.539642
2509,422.2693
2510,422.51767
2511,423.5438
2512,423.750244
2513,424.919
2514,428.371246
2515,427.8258
2516,425.038727
2517,423.084442
2518,423.5537
2519,425.8805
2520,432.881348
2521,436.578217
2522,432.0508
2523,428.898163
2524,431.46817
2525,434.148376
2526,429.826752
2527,435.236237
2528,434.865265
2529,435.4089
2530,435.0631
2531,440.8611
2532,440.234253
2533,436.872772
2534,433.621033
2535,433.990845
2536,432.146484
2537,434.705078
2538,436.879028
2539,432.996948
2540,438.6298
2541,436.287018
2542,435.048065
2543,431.9753
2544,434.7216
2545,435.041138
2546,433.510681
2547,434.4151
2548,441.273682
2549,432.12204
2550,431.5802
2551,435.3157
2552,434.827
2553,433.165649
2554,433.0411
2555,431.6378
2556,430.622131
2557,430.090973
2558,431.605865
2559,426.30484
2560,430.585236
2561,432.645538
2562,429.581116
2563,430.1225
2564,431.68042
2565,431.602
2566,432.663239
2567,422.017242
2568,428.56897
2569,428.165649
2570,426.3561
2571,431.128082
2572,430.790771
2573,420.162231
2574,420.789673
2575,423.39978
2576,426.3385
2577,423.9724
2578,427.633972
2579,426.0958
2580,428.400848
2581,421.302979
2582,417.413147
2583,419.390533
2584,419.77002
2585,425.87265
2586,423.402374
2587,427.9596
2588,422.838226
2589,420.29483
2590,424.208557
2591,424.863556
2592,429.701752
2593,425.193665
2594,421.025848
2595,424.823029
2596,426.343658
2597,423.3769
2598,426.759857
2599,426.2498
2600,428.2202
2601,428.5413
2602,429.4229
2603,432.7495
2604,437.742554
2605,431.68103
2606,432.170868
2607,436.0344
2608,433.7642
2609,436.813751
2610,441.0705
2611,438.969727
2612,438.2671
2613,442.862976
2614,445.516968
2615,439.092468
2616,444.007019
2617,436.697
2618,437.280426
2619,442.326965
2620,442.207275
2621,436.015045
2622,441.495117
2623,437.8347
2624,438.035431
2625,433.308228
2626,434.088318
2627,435.540466
2628,435.372131
2629,432.128265
2630,431.815826
2631,431.539825
2632,428.585754
2633,427.8236
2634,428.2096
2635,429.299866
2636,430.241333
2637,427.683868
2638,426.210022
2639,428.8701
2640,424.618164
2641,422.7544
2642,425.6263
2643,424.747864
2644,426.904449
2645,422.8562
2646,424.708435
2647,421.6332
2648,426.168
2649,427.7998
2650,422.833862
2651,420.478577
2652,422.28833
2653,423.73056
2654,422.2565
2655,428.4798
2656,426.466217
2657,424.708923
2658,429.449158
2659,429.525879
2660,424.2898
2661,423.233337
2662,424.8022
2663,429.30307
2664,426.882965
2665,427.222748
2666,428.977448
2667,429.206848
2668,430.285522
2669,427.723846
2670,429.411682
2671,434.642975
2672,433.67923
2673,431.1286
2674,434.487946
2675,431.958984
2676,428.761
2677,436.1235
2678,434.08963
2679,430.913269
2680,436.606842
2681,432.472168
2682,438.645
2683,432.434021
2684,433.6343
2685,435.459045
2686,435.897949
2687,431.540253
2688,432.6642
2689,434.5736
2690,434.316345
2691,432.2906
2692,429.319183
2693,430.8038
2694,431.2359
2695,427.484131
2696,435.693542
2697,427.746582
2698,430.578766
2699,431.0107
2700,427.5298
2701,427.5407
2702,427.176483
2703,428.211151
2704,428.580719
2705,427.992676
2706,429.1704
2707,428.020752
2708,428.0356
2709,427.3583
2710,430.073669
2711,430.8877
2712,424.911133
2713,427.1309
2714,426.257751
2715,428.418518
2716,429.338928
2717,423.03125
2718,422.894318
2719,427.3569
2720,426.238159
2721,430.59375
2722,426.710541
2723,427.967834
2724,426.5619
2725,428.4284
2726,423.723358
2727,424.168457
2728,427.0954
2729,429.571075
2730,429.416077
2731,427.258057
2732,433.952545
2733,425.702545
2734,427.2977
2735,430.222015
2736,429.9768
2737,431.5241
2738,432.6979
2739,432.576233
2740,433.791321
2741,432.079834
2742,433.562134
2743,434.1935
2744,433.9631
2745,436.09256
2746,436.834717
2747,434.820251
2748,431.66214
2749,434.422729
2750,434.815918
2751,434.654053
2752,432.6602
2753,432.3567
2754,435.335022
2755,432.698853
2756,431.56192
2757,437.587921
2758,434.368927
2759,433.8081
2760,431.2987
2761,434.65802
2762,433.502167
2763,434.471436
2764,431.10083
2765,430.02887
2766,432.310516
2767,432.154877
2768,428.3825
2769,429.8897
2770,433.075653
2771,428.019257
2772,428.0435
2773,426.841553
2774,428.149872
2775,431.1795
2776,428.316925
2777,425.648132
2778,427.3139
2779,431.015259
2780,427.510651
2781,425.8306
2782,425.46225
2783,425.37616
2784,424.652557
2785,428.578766
2786,430.7864
2787,424.691254
2788,424.8734
2789,426.144043
2790,426.978
2791,425.485046
2792,425.28125
2793,425.406616
2794,425.682556
2795,427.975342
2796,429.109833
2797,431.95993
2798,425.989716
2799,424.511
2800,429.267639
2801,429.1554
2802,430.012573
2803,430.690948
2804,429.107544
2805,430.129059
2806,430.73703
2807,429.373657
2808,427.7135
2809,428.311035
2810,429.7993
2811,429.2478
2812,428.1355
2813,433.246033
2814,433.141663
2815,431.50473
2816,429.385651
2817,433.2052
2818,433.2632
2819,431.1096
2820,431.4629
2821,429.035645
2822,432.2223
2823,433.450378
2824,430.177917
2825,430.9826
2826,434.595825
2827,429.91748
2828,430.614319
2829,433.687042
2830,439.783234
2831,433.098053
2832,433.789978
2833,437.6396
2834,438.1091
2835,434.8416
2836,431.576538
2837,432.39743
2838,436.693756
2839,434.0451
2840,435.860931
2841,431.2899
2842,429.761658
2843,435.899048
2844,436.135345
2845,434.4685
2846,430.34726
2847,432.446472
2848,428.759216
2849,430.921539
2850,432.202
2851,434.6147
2852,428.599457
2853,428.5371
2854,428.518677
2855,430.359
2856,426.669739
2857,428.0348
2858,425.958527
2859,430.5998
2860,432.122528
2861,423.337341
2862,420.879547
2863,424.298035
2864,424.815063
2865,423.3426
2866,423.84906
2867,418.632355
2868,425.611877
2869,421.483643
2870,422.589233
2871,424.5707
2872,420.412476
2873,423.36
2874,428.141
2875,423.4798
2876,423.570282
2877,424.543365
2878,426.073761
2879,424.125275
2880,424.175781
2881,419.309021
2882,418.15152
2883,423.847626
2884,429.0784
2885,428.427765
2886,431.831818
2887,431.942139
2888,428.057343
2889,428.657837
2890,430.898834
2891,427.9597
2892,428.9384
2893,435.0433
2894,436.271667
2895,435.645264
2896,432.957733
2897,438.088654
2898,436.0004
2899,434.929352
2900,441.470032
2901,437.6368
2902,438.0203
2903,437.822662
2904,438.7485
2905,438.493378
2906,440.437073
2907,437.760864
2908,441.825134
2909,443.288
2910,440.386047
2911,435.523529
2912,435.544464
2913,439.5657
2914,437.78186
2915,438.652374
2916,436.296143
2917,434.615631
2918,437.9679
2919,431.312
2920,431.018677
2921,430.366547
2922,430.317047
2923,434.775482
2924,430.11853
2925,430.2908
2926,427.7838
2927,426.991058
2928,431.1761
2929,430.4042
2930,427.347351
2931,425.218536
2932,426.365753
2933,423.4146
2934,424.340454
2935,422.23053
2936,423.363831
2937,421.727661
2938,423.532
2939,421.670715
2940,424.1825
2941,423.80954
2942,420.883
2943,422.3761
2944,419.837769
2945,424.050781
2946,421.956482
2947,418.000122
2948,422.190063
2949,422.28894
2950,421.4978
2951,424.046143
2952,424.258759
2953,428.996063
2954,424.968353
2955,424.690247
2956,434.029968
2957,438.013428
2958,431.615448
2959,433.697144
2960,435.16333
2961,434.289917
2962,434.521729
2963,432.2155
2964,436.420441
2965,439.819244
2966,438.3143
2967,435.5063
2968,435.1351
2969,437.616852
2970,434.141266
2971,438.168671
2972,438.560638
2973,434.8994
2974,439.962372
2975,433.886353
2976,434.570862
2977,431.756042
2978,435.5049
2979,433.739655
2980,429.931671
2981,427.388062
2982,429.378357
2983,431.986
2984,435.062866
2985,429.702148
2986,429.7108
2987,427.716248
2988,427.452423
2989,429.844543
2990,428.8284
2991,430.700073
2992,427.641327
2993,427.100342
2994,431.157684
2995,428.057861
2996,425.048737
2997,427.139252
2998,428.2825
2999,426.029755
3000,422.935852
3001,425.5006
3002,425.559753
3003,424.156219
3004,421.319916
3005,426.579346
3006,426.9002
3007,422.446167
3008,425.376068
3009,423.496216
3010,423.930725
3011,428.38736
3012,427.2429
3013,428.4123
3014,425.946442
3015,427.301147
3016,430.7719
3017,425.76532
3018,423.483521
